"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.109,0.415,0.13,-0.6,-0.69,-0.38
"ClusIPW",0.157,0,-0.87,0.06,-0.3,-0.4
"addIPW",0.15,0.476,0.4,-0.16,0.02,-0.9
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
