"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.058,0.65,-0.11,-0.36,0.92,0.15
"ClusIPW",0.06,0.431,-0.34,0.92,-0.12,-0.14
"addIPW",0.198,0.502,0.45,0,0,-0.89
"Oracle",0.198,0.46,0.01,-0.01,0.08,-1
