"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.159,0.007,-0.62,0.12,-0.46,-0.62
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.201,0.275,0,-0.15,0.08,-0.98
