"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.019,1,1,0,0,0
"ClusIPW",0.103,0.335,-0.63,-0.67,-0.39,-0.06
"addIPW",0.066,0.551,0.46,-0.19,-0.86,0.09
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
