"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.502,-0.46,-0.55,0.57,0.41
"ClusIPW",0.1,0.295,-0.57,0.57,-0.17,-0.57
"addIPW",0.132,0.143,-0.9,-0.31,0.09,-0.29
"Oracle",0.207,0.274,0,-0.12,0.08,-0.99
