"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.45,-0.43,-0.64,0.6,-0.22
"ClusIPW",0.089,0.324,-0.58,0.67,-0.31,-0.34
"addIPW",0.086,0.219,-0.07,-0.08,-0.91,0.4
"Oracle",0.198,0.282,0,-0.16,0.08,-0.98
