"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.045,0.347,-0.64,0.02,0.65,0.41
"ClusIPW",0.158,0,-0.77,-0.01,-0.58,-0.28
"addIPW",0.117,0.19,-0.92,-0.36,0.08,-0.15
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
