"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.485,-0.03,-0.95,-0.28,0.15
"ClusIPW",0.051,0.56,0.27,0.9,0.34,-0.08
"addIPW",0.142,0.279,0.33,-0.11,-0.89,-0.3
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
