"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.077,0.523,-0.37,-0.65,0.47,0.47
"ClusIPW",0.16,0.001,-0.76,-0.1,-0.39,-0.51
"addIPW",0.151,0.062,-0.52,-0.21,-0.74,-0.37
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
