"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.497,-0.25,-0.74,0.61,-0.14
"ClusIPW",0.159,0,-0.75,-0.08,-0.33,-0.56
"addIPW",0.199,0.503,0.45,0,0,-0.89
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
