"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.483,-0.52,-0.49,0.63,0.3
"ClusIPW",0.082,0.345,-0.58,0.72,-0.25,-0.29
"addIPW",0.123,0.31,-0.53,-0.05,0.84,-0.11
"Oracle",0.206,0.268,-0.02,-0.08,0.08,-0.99
