"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.074,0.565,-0.33,-0.3,0.89,0.07
"ClusIPW",0.107,0.245,-0.69,0.51,-0.39,-0.34
"addIPW",0.118,0.388,0.46,0.01,-0.85,-0.26
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
