"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.505,-0.45,-0.48,0.71,0.23
"ClusIPW",0.049,0.551,0.3,0.95,0.08,0.05
"addIPW",0.098,0.382,-0.49,0.06,0.87,-0.1
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
