"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.103,0.414,-0.26,-0.85,-0.45,-0.13
"ClusIPW",0.076,0.373,-0.49,0.78,-0.29,-0.27
"addIPW",0.137,0.228,-0.15,-0.34,-0.73,-0.58
"Oracle",0.195,0.28,0,-0.16,0.08,-0.98
