"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.537,-0.11,-0.7,0.7,-0.08
"ClusIPW",0.065,0.422,-0.46,0.84,0.16,-0.23
"addIPW",0.199,0.503,0.45,0,0,-0.89
"Oracle",0.207,0.275,0,-0.11,0.08,-0.99
