"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.492,-0.05,-0.91,0.28,-0.29
"ClusIPW",0.121,0.196,-0.73,0.42,-0.28,-0.45
"addIPW",0.123,0.175,-0.89,0.33,0.18,-0.25
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
