"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.076,0.53,-0.41,-0.47,0.71,0.32
"ClusIPW",0.121,0.257,-0.5,-0.5,-0.5,-0.5
"addIPW",0.125,0.149,-0.62,-0.32,-0.71,-0.09
"Oracle",0.196,0.281,0,-0.16,0.08,-0.98
