"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.549,0.32,-0.8,-0.38,0.33
"ClusIPW",0.06,0.439,-0.28,0.93,-0.13,-0.18
"addIPW",0.173,0.482,0.42,0.11,-0.01,-0.9
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
