"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.074,0.526,-0.15,-0.78,-0.02,0.61
"ClusIPW",0.07,0.393,-0.42,0.83,-0.27,-0.25
"addIPW",0.118,0.155,0.04,0.12,-0.99,-0.04
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
