"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.091,0.564,0.17,-0.55,0.66,-0.48
"ClusIPW",0.148,0.08,-0.82,-0.27,-0.31,-0.4
"addIPW",0.197,0.498,0.45,0,0,-0.89
"Oracle",0.196,0.28,0,-0.16,0.08,-0.98
