"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.079,0.541,-0.35,-0.37,0.86,0.08
"ClusIPW",0.072,0.383,-0.46,0.81,-0.21,-0.29
"addIPW",0.126,0.438,-0.3,-0.16,0.84,-0.42
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
