"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.535,-0.01,-0.94,0.29,0.2
"ClusIPW",0.059,0.46,-0.14,0.94,0.02,-0.3
"addIPW",0.197,0.502,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
