"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.1,0.514,0.5,-0.59,-0.36,-0.52
"ClusIPW",0.097,0.303,-0.58,0.61,-0.27,-0.46
"addIPW",0.119,0.318,0.35,-0.09,-0.92,-0.16
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
