"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.489,-0.46,-0.48,0.74,0.1
"ClusIPW",0.078,0.366,-0.53,0.77,-0.24,-0.28
"addIPW",0.11,0.198,-0.91,0.31,0.27,-0.03
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
