"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.07,0.568,-0.11,-0.74,0.45,0.5
"ClusIPW",0.159,0,-0.6,0,-0.23,-0.77
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.207,0.264,-0.01,-0.1,0.07,-0.99
