"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.488,-0.08,-1,0.03,-0.04
"ClusIPW",0.073,0.387,-0.45,0.81,-0.23,-0.28
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
