"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.526,0.44,-0.2,-0.87,0.08
"ClusIPW",0.067,0.408,-0.37,0.87,-0.19,-0.28
"addIPW",0.136,0.45,0.42,0.19,-0.17,-0.87
"Oracle",0.196,0.282,0,-0.16,0.08,-0.98
