"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.628,0.37,-0.39,0.63,-0.56
"ClusIPW",0.108,0.259,-0.59,0.52,-0.33,-0.52
"addIPW",0.198,0.498,0.45,0,0,-0.89
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
