"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.099,0.405,-0.57,-0.81,-0.11,0.11
"ClusIPW",0.055,0.454,-0.21,0.96,-0.13,-0.13
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.198,0.279,0,-0.16,0.08,-0.98
