"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.201,0.499,0.45,0,0,-0.89
"ClusIPW",0.062,0.695,0.82,-0.41,0.03,-0.41
"addIPW",0.199,0.498,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
