"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.434,0.03,-0.74,-0.66,-0.13
"ClusIPW",0.16,0.011,-0.68,0.14,-0.42,-0.58
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
