"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.104,0.442,-0.11,-0.91,-0.29,-0.29
"ClusIPW",0.062,0.428,-0.27,0.91,-0.19,-0.23
"addIPW",0.196,0.498,0.45,0,0,-0.89
"Oracle",0.197,0.282,0,-0.16,0.08,-0.98
