"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.082,0.508,-0.35,-0.74,0.41,0.4
"ClusIPW",0.068,0.406,-0.37,0.87,-0.21,-0.26
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
