"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.561,-0.19,-0.27,0.9,-0.27
"ClusIPW",0.07,0.395,-0.44,0.83,-0.19,-0.28
"addIPW",0.126,0.382,0.46,0.12,-0.71,-0.51
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
