"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.485,-0.39,-0.7,0.6,0
"ClusIPW",0.121,0.322,-0.33,-0.59,-0.36,-0.64
"addIPW",0.125,0.361,-0.34,-0.54,0.22,-0.73
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
