"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.493,-0.44,-0.54,0.7,0.12
"ClusIPW",0.074,0.379,-0.44,0.8,-0.25,-0.32
"addIPW",0.135,0.174,-0.65,-0.37,-0.27,-0.61
"Oracle",0.199,0.282,0,-0.16,0.08,-0.98
