"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.106,0.447,0,-0.84,-0.14,-0.53
"ClusIPW",0.062,0.416,-0.41,0.84,-0.34,0.08
"addIPW",0.141,0.181,0,0.21,-0.67,-0.71
"Oracle",0.198,0.281,0,-0.16,0.08,-0.98
