"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.09,0.514,0.16,-0.98,-0.07,-0.02
"ClusIPW",0.076,0.376,-0.45,0.78,-0.2,-0.37
"addIPW",0.197,0.5,0.45,0,0,-0.89
"Oracle",0.199,0.279,0,-0.16,0.08,-0.98
