"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.107,0.477,-0.21,-0.41,0.75,-0.47
"ClusIPW",0.096,0.308,-0.57,0.61,-0.27,-0.48
"addIPW",0.16,0,-1,0,0,0
"Oracle",0.197,0.278,0,-0.16,0.08,-0.98
