"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.102,0.471,-0.03,-0.95,-0.03,-0.31
"ClusIPW",0.111,0.248,-0.54,0.49,-0.45,-0.52
"addIPW",0.097,0.307,0.1,0.33,-0.83,-0.43
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
