"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.087,0.515,0.33,-0.73,-0.59,0.1
"ClusIPW",0.061,0.427,-0.33,0.92,-0.16,-0.16
"addIPW",0.131,0.27,0.27,0.17,-0.71,-0.63
"Oracle",0.208,0.28,0,-0.09,0.08,-0.99
