"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.074,0.581,0.01,-0.65,0.76,0.02
"ClusIPW",0.099,0.289,-0.58,0.58,-0.31,-0.49
"addIPW",0.181,0.465,0.4,0.11,-0.04,-0.91
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
