"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.53,-0.36,-0.31,0.88,-0.02
"ClusIPW",0.089,0.481,-0.15,-0.91,-0.25,0.29
"addIPW",0.127,0.397,-0.38,0.02,0.88,-0.3
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
