"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.199,0.501,0,0,0,-1
"ClusIPW",0.095,0.302,-0.63,0.62,-0.29,-0.37
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
