"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.456,-0.54,-0.56,0.62,0.09
"ClusIPW",0.061,0.428,-0.33,0.91,-0.15,-0.19
"addIPW",0.159,0,-1,0,0,0
"Oracle",0.197,0.279,0,-0.16,0.08,-0.98
