"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.553,0.25,-0.89,0.36,-0.13
"ClusIPW",0.019,0.994,0.47,-0.1,0.87,0.11
"addIPW",0.199,0.497,0.45,0,0,-0.89
"Oracle",0.205,0.28,-0.03,-0.06,0.12,-0.99
