"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.06,0.549,-0.2,-0.55,0.01,0.81
"ClusIPW",0.106,0.263,-0.58,0.52,-0.33,-0.53
"addIPW",0.11,0.573,0.61,-0.22,-0.21,-0.73
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
