"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.095,0.505,0.01,-0.94,0.28,-0.18
"ClusIPW",0.115,0.239,-0.49,0.46,-0.39,-0.63
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
