"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.016,0.5,-0.45,0,0,0.89
"ClusIPW",0.049,0.509,0.02,0.99,-0.01,0.13
"addIPW",0.103,0.204,-0.85,0.23,0.46,0.08
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
