"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.088,0.527,-0.16,-0.71,0.69,-0.07
"ClusIPW",0.094,0.306,-0.57,0.61,-0.29,-0.47
"addIPW",0.071,0.423,0.23,0.55,-0.58,-0.55
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
