"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.085,0.503,-0.2,-0.9,0.08,0.38
"ClusIPW",0.072,0.395,-0.41,0.83,-0.17,-0.33
"addIPW",0.198,0.499,0.45,0,0,-0.89
"Oracle",0.195,0.283,0,-0.16,0.08,-0.98
