"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.125,0.392,0.43,-0.15,-0.82,-0.34
"ClusIPW",0.07,0.409,-0.34,0.85,-0.12,-0.38
"addIPW",0.199,0.501,0.45,0,0,-0.89
"Oracle",0.197,0.281,0,-0.16,0.08,-0.98
