"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.083,0.491,-0.5,-0.44,0.71,0.24
"ClusIPW",0.095,0.293,-0.63,0.6,-0.37,-0.33
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.199,0.258,-0.03,-0.16,0.05,-0.98
