"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.2,0.498,0.45,0,0,-0.89
"ClusIPW",0.069,0.405,-0.37,0.86,-0.19,-0.3
"addIPW",0.198,0.501,0.45,0,0,-0.89
"Oracle",0.2,0.282,0,-0.16,0.08,-0.98
