"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.482,-0.46,-0.7,0.51,0.2
"ClusIPW",0.056,0.457,-0.24,0.96,-0.12,-0.04
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
