"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.084,0.547,-0.2,-0.53,0.83,-0.04
"ClusIPW",0.115,0.34,-0.61,-0.61,0.21,-0.47
"addIPW",0.104,0.431,-0.42,0,0.89,-0.17
"Oracle",0.196,0.279,0,-0.16,0.08,-0.98
