"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.092,0.442,-0.52,-0.77,0,0.37
"ClusIPW",0.05,0.539,0.37,0.91,-0.17,0
"addIPW",0.085,0.308,-0.51,0.55,-0.66,0.01
"Oracle",0.197,0.283,0,-0.16,0.08,-0.98
