"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.089,0.527,-0.18,-0.67,0.72,-0.09
"ClusIPW",0.095,0.298,-0.57,0.6,-0.39,-0.41
"addIPW",0.199,0.5,0.45,0,0,-0.89
"Oracle",0.197,0.499,0,0,0.08,-1
