"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.054,0.537,-0.5,-0.13,0.81,0.27
"ClusIPW",0.075,0.377,-0.52,0.79,-0.19,-0.26
"addIPW",0.158,0,-1,0,0,0
"Oracle",0.198,0.28,0,-0.16,0.08,-0.98
