"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.015,0.501,-0.45,0,0,0.89
"ClusIPW",0.075,0.374,-0.48,0.78,-0.24,-0.31
"addIPW",0.157,0,-1,0,0,0
"Oracle",0.196,0.278,0,-0.16,0.08,-0.98
