"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.018,1,1,0,0,0
"ClusIPW",0.054,0.474,-0.09,0.99,-0.05,-0.11
"addIPW",0.05,0.644,0.16,0.51,0.85,-0.02
"Oracle",0.199,0.28,0,-0.16,0.08,-0.98
