"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.071,0.552,-0.27,-0.61,0.61,0.43
"ClusIPW",0.064,0.417,-0.34,0.88,-0.21,-0.25
"addIPW",0.166,0.242,0.29,-0.12,-0.76,-0.56
"Oracle",0.207,0.27,-0.01,-0.11,0.08,-0.99
