"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.096,0.528,0.11,-0.67,0.55,-0.49
"ClusIPW",0.135,0.128,-0.82,0.33,-0.29,-0.37
"addIPW",0.06,0.326,-0.66,-0.06,0.66,0.36
"Oracle",0.197,0.28,0,-0.16,0.08,-0.98
