"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",0.075,0.555,-0.26,-0.6,0.68,0.34
"ClusIPW",0.052,0.479,-0.08,0.99,-0.08,-0.08
"addIPW",0.199,0.499,0.45,0,0,-0.89
"Oracle",0.199,0.281,0,-0.16,0.08,-0.98
